"id","name","code","parent","reconcile","kind","type","deferral","party_required"
"pgc_361","Subproductos B",361,"pgc_36","False","view",,"True","False"
"pgc_361_child","Subproductos B",361,"pgc_361","False","stock","es_balance_normal_12250","True","False"
"pgc_365","Residuos A",365,"pgc_36","False","view",,"True","False"
"pgc_365_child","Residuos A",365,"pgc_365","False","stock","es_balance_normal_12250","True","False"
"pgc_366","Residuos B",366,"pgc_36","False","view",,"True","False"
"pgc_366_child","Residuos B",366,"pgc_366","False","stock","es_balance_normal_12250","True","False"
"pgc_368","Materiales recuperados A",368,"pgc_36","False","view",,"True","False"
"pgc_368_child","Materiales recuperados A",368,"pgc_368","False","stock","es_balance_normal_12250","True","False"
"pgc_369","Materiales recuperados B",369,"pgc_36","False","view",,"True","False"
"pgc_369_child","Materiales recuperados B",369,"pgc_369","False","stock","es_balance_normal_12250","True","False"
"pgc_39","Deterioro de valor de las existencias",39,"pgc_3","False","view",,"True","False"
"pgc_390","Deterioro de valor de las mercaderías",390,"pgc_39","False","view",,"True","False"
"pgc_390_child","Deterioro de valor de las mercaderías",390,"pgc_390","False","stock","es_balance_normal_12210","True","False"
"pgc_391","Deterioro de valor de las materias primas",391,"pgc_39","False","view",,"True","False"
"pgc_391_child","Deterioro de valor de las materias primas",391,"pgc_391","False","stock","es_balance_normal_12220","True","False"
"pgc_392","Deterioro de valor de otros aprovisionamientos",392,"pgc_39","False","view",,"True","False"
"pgc_392_child","Deterioro de valor de otros aprovisionamientos",392,"pgc_392","False","stock","es_balance_normal_12220","True","False"
"pgc_393","Deterioro de valor de los productos en curso",393,"pgc_39","False","view",,"True","False"
"pgc_393_child","Deterioro de valor de los productos en curso",393,"pgc_393","False","stock","es_balance_normal_12230","True","False"
"pgc_394","Deterioro de valor de los productos semiterminados",394,"pgc_39","False","view",,"True","False"
"pgc_394_child","Deterioro de valor de los productos semiterminados",394,"pgc_394","False","stock","es_balance_normal_12230","True","False"
"pgc_395","Deterioro de valor de los productos terminados",395,"pgc_39","False","view",,"True","False"
"pgc_395_child","Deterioro de valor de los productos terminados",395,"pgc_395","False","stock","es_balance_normal_12240","True","False"
"pgc_396","Deterioro de valor de los subproductos, residuos y materiales recuperados",396,"pgc_39","False","view",,"True","False"
"pgc_396_child","Deterioro de valor de los subproductos, residuos y materiales recuperados",396,"pgc_396","False","stock","es_balance_normal_12250","True","False"
"pgc_4","Acreedores y deudores por operaciones comerciales",4,"pgc_0","False","view",,"True","False"
"pgc_40","Proveedores",40,"pgc_4","False","view",,"True","False"
"pgc_400","Proveedores",400,"pgc_40","False","view",,"True","False"
"pgc_4000","Proveedores (euros)",4000,"pgc_400","True","view",,"True","False"
"pgc_4000_child","Proveedores (euros)",4000,"pgc_4000","True","payable","es_balance_normal_32510","True","True"
"pgc_4004","Proveedores (moneda extranjera)",4004,"pgc_400","True","view",,"True","False"
"pgc_4004_child","Proveedores (moneda extranjera)",4004,"pgc_4004","True","payable","es_balance_normal_32510","True","True"
"pgc_4009","Proveedores, facturas pendientes de recibir o de formalizar",4009,"pgc_400","True","view",,"True","False"
"pgc_4009_child","Proveedores, facturas pendientes de recibir o de formalizar",4009,"pgc_4009","True","payable","es_balance_normal_32510","True","True"
"pgc_401","Proveedores, efectos comerciales a pagar",401,"pgc_40","False","view",,"True","False"
"pgc_401_child","Proveedores, efectos comerciales a pagar",401,"pgc_401","False","other","es_balance_normal_32510","True","False"
"pgc_403","Proveedores, empresas del grupo",403,"pgc_40","False","view",,"True","False"
"pgc_4030","Proveedores, empresas del grupo (euros)",4030,"pgc_403","True","view",,"True","False"
"pgc_4030_child","Proveedores, empresas del grupo (euros)",4030,"pgc_4030","True","payable","es_balance_normal_32520","True","True"
"pgc_4031","Efectos comerciales a pagar, empresas del grupo",4031,"pgc_403","True","view",,"True","False"
"pgc_4031_child","Efectos comerciales a pagar, empresas del grupo",4031,"pgc_4031","True","payable","es_balance_normal_32520","True","True"
"pgc_4034","Proveedores, empresas del grupo (moneda extranjera)",4034,"pgc_403","True","view",,"True","False"
"pgc_4034_child","Proveedores, empresas del grupo (moneda extranjera)",4034,"pgc_4034","True","payable","es_balance_normal_32520","True","True"
"pgc_4036","Envases y embalajes a devolver a proveedores, empresas del grupo",4036,"pgc_403","True","view",,"True","False"
"pgc_4036_child","Envases y embalajes a devolver a proveedores, empresas del grupo",4036,"pgc_4036","True","payable","es_balance_normal_32520","True","True"
"pgc_4039","Proveedores, empresas del grupo, facturas pendientes de recibir o de formalizar",4039,"pgc_403","True","view",,"True","False"
"pgc_4039_child","Proveedores, empresas del grupo, facturas pendientes de recibir o de formalizar",4039,"pgc_4039","True","payable","es_balance_normal_32520","True","True"
"pgc_404","Proveedores, empresas asociadas",404,"pgc_40","False","view",,"True","False"
"pgc_404_child","Proveedores, empresas asociadas",404,"pgc_404","False","other","es_balance_normal_32520","True","False"
"pgc_405","Proveedores, otras partes vinculadas",405,"pgc_40","False","view",,"True","False"
"pgc_405_child","Proveedores, otras partes vinculadas",405,"pgc_405","False","other","es_balance_normal_32510","True","False"
"pgc_406","Envases y embalajes a devolver a proveedores",406,"pgc_40","False","view",,"True","False"
"pgc_406_child","Envases y embalajes a devolver a proveedores",406,"pgc_406","False","other","es_balance_normal_32510","True","False"
"pgc_407","Anticipos a proveedores",407,"pgc_40","False","view",,"True","False"
"pgc_407_child","Anticipos a proveedores",407,"pgc_407","False","other","es_balance_normal_12260","True","False"
"pgc_41","Acreedores varios",41,"pgc_4","False","view",,"True","False"
"pgc_410","Acreedores por prestaciones de servicios",410,"pgc_41","True","view",,"True","False"
"pgc_4100","Acreedores por prestaciones de servicios (euros)",4100,"pgc_410","True","view",,"True","False"
"pgc_4100_child","Acreedores por prestaciones de servicios (euros)",4100,"pgc_4100","True","payable","es_balance_normal_32530","True","True"
"pgc_4104","Acreedores por prestaciones de servicios (moneda extranjera)",4104,"pgc_410","True","view",,"True","False"
"pgc_4104_child","Acreedores por prestaciones de servicios (moneda extranjera)",4104,"pgc_4104","True","payable","es_balance_normal_32530","True","True"
"pgc_4109","Acreedores por prestaciones de servicios, facturas pendientes de recibir o de formalizar",4109,"pgc_410","True","view",,"True","False"
"pgc_4109_child","Acreedores por prestaciones de servicios, facturas pendientes de recibir o de formalizar",4109,"pgc_4109","True","payable","es_balance_normal_32530","True","True"
"pgc_411","Acreedores, efectos comerciales a pagar",411,"pgc_41","True","view",,"True","False"
"pgc_411_child","Acreedores, efectos comerciales a pagar",411,"pgc_411","True","other","es_balance_normal_32530","True","False"
"pgc_419","Acreedores por operaciones en común",419,"pgc_41","True","view",,"True","False"
"pgc_419_child","Acreedores por operaciones en común",419,"pgc_419","True","other","es_balance_normal_32530","True","False"
"pgc_43","Clientes",43,"pgc_4","False","view",,"True","False"
"pgc_430","Clientes",430,"pgc_43","False","view",,"True","False"
"pgc_4300","Clientes (euros)",4300,"pgc_430","True","view",,"True","False"
"pgc_4300_child","Clientes (euros)",4300,"pgc_4300","True","receivable","es_balance_normal_12310","True","True"
"pgc_4304","Clientes (moneda extranjera)",4304,"pgc_430","True","view",,"True","False"
"pgc_4304_child","Clientes (moneda extranjera)",4304,"pgc_4304","True","receivable","es_balance_normal_12310","True","True"
"pgc_4309","Clientes, facturas pendientes de recibir o de formalizar",4309,"pgc_430","True","view",,"True","False"
"pgc_4309_child","Clientes, facturas pendientes de recibir o de formalizar",4309,"pgc_4309","True","receivable","es_balance_normal_12310","True","True"
"pgc_431","Clientes, efectos comerciales a cobrar",431,"pgc_43","False","view",,"True","False"
"pgc_4310","Efectos comerciales en cartera",4310,"pgc_431","True","view",,"True","False"
"pgc_4310_child","Efectos comerciales en cartera",4310,"pgc_4310","True","receivable","es_balance_normal_12310","True","True"
"pgc_4311","Efectos comerciales descontados",4311,"pgc_431","True","view",,"True","False"
"pgc_4311_child","Efectos comerciales descontados",4311,"pgc_4311","True","receivable","es_balance_normal_12310","True","True"
"pgc_4312","Efectos comerciales en gestión de cobro",4312,"pgc_431","True","view",,"True","False"
"pgc_4312_child","Efectos comerciales en gestión de cobro",4312,"pgc_4312","True","receivable","es_balance_normal_12310","True","True"
"pgc_4315","Efectos comerciales impagados",4315,"pgc_431","True","view",,"True","False"
"pgc_4315_child","Efectos comerciales impagados",4315,"pgc_4315","True","receivable","es_balance_normal_12310","True","True"
"pgc_432","Clientes, operaciones de factoring",432,"pgc_43","False","view",,"True","False"
"pgc_432_child","Clientes, operaciones de factoring",432,"pgc_432","False","other","es_balance_normal_12310","True","False"
"pgc_433","Clientes, empresas del grupo",433,"pgc_43","False","view",,"True","False"
"pgc_4330","Clientes empresas del grupo (euros)",4330,"pgc_433","True","view",,"True","False"
"pgc_4330_child","Clientes empresas del grupo (euros)",4330,"pgc_4330","True","receivable","es_balance_normal_12320","True","True"
"pgc_4331","Efectos comerciales a cobrar, empresas del grupo",4331,"pgc_433","True","view",,"True","False"
"pgc_4331_child","Efectos comerciales a cobrar, empresas del grupo",4331,"pgc_4331","True","receivable","es_balance_normal_12320","True","True"
"pgc_4332","Clientes empresas del grupo, operaciones de factoring",4332,"pgc_433","True","view",,"True","False"
"pgc_4332_child","Clientes empresas del grupo, operaciones de factoring",4332,"pgc_4332","True","receivable","es_balance_normal_12320","True","True"
"pgc_4334","Clientes empresas del grupo (moneda extranjera)",4334,"pgc_433","True","view",,"True","False"
"pgc_4334_child","Clientes empresas del grupo (moneda extranjera)",4334,"pgc_4334","True","receivable","es_balance_normal_12320","True","True"
"pgc_4336","Clientes empresas del grupo de dudoso cobro",4336,"pgc_433","True","view",,"True","False"
"pgc_4336_child","Clientes empresas del grupo de dudoso cobro",4336,"pgc_4336","True","receivable","es_balance_normal_12320","True","True"
"pgc_4337","Envases y embalajes a devolver a clientes, empresas del grupo",4337,"pgc_433","True","view",,"True","False"
"pgc_4337_child","Envases y embalajes a devolver a clientes, empresas del grupo",4337,"pgc_4337","True","receivable","es_balance_normal_12320","True","True"
"pgc_4339","Clientes empresas del grupo, facturas pendientes de formalizar",4339,"pgc_433","True","view",,"True","False"
"pgc_4339_child","Clientes empresas del grupo, facturas pendientes de formalizar",4339,"pgc_4339","True","receivable","es_balance_normal_12320","True","True"
"pgc_434","Clientes, empresas asociadas",434,"pgc_43","False","view",,"True","False"
"pgc_434_child","Clientes, empresas asociadas",434,"pgc_434","False","other","es_balance_normal_12320","True","False"
"pgc_435","Clientes, otras partes vinculadas",435,"pgc_43","False","view",,"True","False"
"pgc_435_child","Clientes, otras partes vinculadas",435,"pgc_435","False","other","es_balance_normal_12310","True","False"
"pgc_436","Clientes de dudoso cobro",436,"pgc_43","False","view",,"True","False"
"pgc_436_child","Clientes de dudoso cobro",436,"pgc_436","False","other","es_balance_normal_12310","True","False"
"pgc_437","Envases y embalajes a devolver por clientes",437,"pgc_43","False","view",,"True","False"
"pgc_437_child","Envases y embalajes a devolver por clientes",437,"pgc_437","False","other","es_balance_normal_12310","True","False"
"pgc_438","Anticipos de clientes",438,"pgc_43","False","view",,"True","False"
"pgc_438_child","Anticipos de clientes",438,"pgc_438","False","other","es_balance_normal_32570","True","False"
"pgc_44","Deudores varios",44,"pgc_4","False","view",,"True","False"
"pgc_440","Deudores",440,"pgc_44","True","view",,"True","False"
"pgc_4400","Deudores (euros)",4400,"pgc_440","False","view",,"True","False"
"pgc_4400_child","Deudores (euros)",4400,"pgc_4400","False","receivable","es_balance_normal_12330","True","True"
"pgc_4404","Deudores (moneda extranjera)",4404,"pgc_440","False","view",,"True","False"
"pgc_4404_child","Deudores (moneda extranjera)",4404,"pgc_4404","False","receivable","es_balance_normal_12330","True","True"
"pgc_4409","Deudores, facturas pendientes de formalizar",4409,"pgc_440","False","view",,"True","False"
"pgc_4409_child","Deudores, facturas pendientes de formalizar",4409,"pgc_4409","False","receivable","es_balance_normal_12330","True","True"
"pgc_441","Deudores, efectos comerciales a cobrar",441,"pgc_44","True","view",,"True","False"
"pgc_4410","Deudores, efectos comerciales en cartera",4410,"pgc_441","False","view",,"True","False"
"pgc_4410_child","Deudores, efectos comerciales en cartera",4410,"pgc_4410","False","receivable","es_balance_normal_12330","True","True"
"pgc_4411","Deudores, efectos comerciales descontados",4411,"pgc_441","False","view",,"True","False"
"pgc_4411_child","Deudores, efectos comerciales descontados",4411,"pgc_4411","False","receivable","es_balance_normal_12330","True","True"
"pgc_4412","Deudores, efectos comerciales en gestión de cobro",4412,"pgc_441","False","view",,"True","False"
"pgc_4412_child","Deudores, efectos comerciales en gestión de cobro",4412,"pgc_4412","False","receivable","es_balance_normal_12330","True","True"
"pgc_4415","Deudores, efectos comerciales impagados",4415,"pgc_441","False","view",,"True","False"
"pgc_4415_child","Deudores, efectos comerciales impagados",4415,"pgc_4415","False","receivable","es_balance_normal_12330","True","True"
"pgc_446","Deudores de dudoso cobro",446,"pgc_44","True","view",,"True","False"
"pgc_446_child","Deudores de dudoso cobro",446,"pgc_446","True","other","es_balance_normal_12330","True","False"
"pgc_449","Deudores por operaciones en común",449,"pgc_44","True","view",,"True","False"
"pgc_449_child","Deudores por operaciones en común",449,"pgc_449","True","other","es_balance_normal_12330","True","False"
"pgc_46","Personal",46,"pgc_4","False","view",,"True","False"
"pgc_460","Anticipos de remuneraciones",460,"pgc_46","False","view",,"True","False"
"pgc_460_child","Anticipos de remuneraciones",460,"pgc_460","True","other","es_balance_normal_12340","True","False"
"pgc_465","Remuneraciones pendientes de pago",465,"pgc_46","False","view",,"True","False"
"pgc_465_child","Remuneraciones pendientes de pago",465,"pgc_465","True","other","es_balance_normal_32540","True","False"
"pgc_466","Remuneraciones mediante sistemas de aportación definida pendientes de pago",466,"pgc_46","False","view",,"True","False"
"pgc_466_child","Remuneraciones mediante sistemas de aportación definida pendientes de pago",466,"pgc_466","True","other","es_balance_normal_32540","True","False"
"pgc_47","Administraciones públicas",47,"pgc_4","False","view",,"True","False"
"pgc_470","Hacienda Pública, deudora por diversos conceptos",470,"pgc_47","False","view",,"True","False"
"pgc_4700","Hacienda Pública, deudora por IVA",4700,"pgc_470","True","view",,"True","False"
"pgc_4700_child","Hacienda Pública, deudora por IVA",4700,"pgc_4700","True","other","es_balance_normal_12360","True","False"
"pgc_4708","Hacienda Pública, deudora por subvenciones concedidas",4708,"pgc_470","True","view",,"True","False"
"pgc_4708_child","Hacienda Pública, deudora por subvenciones concedidas",4708,"pgc_4708","True","receivable","es_balance_normal_12360","True","False"
"pgc_4709","Hacienda Pública, deudora por devolución de impuestos",4709,"pgc_470","True","view",,"True","False"
"pgc_4709_child","Hacienda Pública, deudora por devolución de impuestos",4709,"pgc_4709","True","receivable","es_balance_normal_12350","True","False"
"pgc_471","Organismos de la Seguridad Social, deudores",471,"pgc_47","False","view",,"True","False"
"pgc_471_child","Organismos de la Seguridad Social, deudores",471,"pgc_471","False","other","es_balance_normal_12360","True","False"
"pgc_472","Hacienda Pública, IVA soportado",472,"pgc_47","False","view",,"True","False"
"pgc_473","Hacienda Pública, retenciones y pagos a cuenta",473,"pgc_47","False","view",,"True","False"
"pgc_474","Activos por impuesto diferido",474,"pgc_47","False","view",,"True","False"
"pgc_4740","Activos por diferencias temporarias deducibles",4740,"pgc_474","False","view",,"True","False"
"pgc_4740_child","Activos por diferencias temporarias deducibles",4740,"pgc_4740","False","other","es_balance_normal_11600","True","False"
"pgc_4742","Derechos por deducciones y bonificaciones pendientes de aplicar",4742,"pgc_474","False","view",,"True","False"
"pgc_4742_child","Derechos por deducciones y bonificaciones pendientes de aplicar",4742,"pgc_4742","False","other","es_balance_normal_11600","True","False"
"pgc_4745","Crédito por pérdidas a compensar del ejercicio",4745,"pgc_474","False","view",,"True","False"
"pgc_4745_child","Crédito por pérdidas a compensar del ejercicio",4745,"pgc_4745","False","other","es_balance_normal_11600","True","False"
"pgc_475","Hacienda Pública, acreedora por conceptos fiscales",475,"pgc_47","False","view",,"True","False"
"pgc_4750","Hacienda Pública, acreedora por IVA",4750,"pgc_475","True","view",,"True","False"
"pgc_4750_child","Hacienda Pública, acreedora por IVA",4750,"pgc_4750","True","other","es_balance_normal_32560","True","False"
"pgc_4751","Hacienda Pública, acreedora por retenciones practicadas",4751,"pgc_475","True","view",,"True","False"
"pgc_4751_child","Hacienda Pública, acreedora por retenciones practicadas",4751,"pgc_4751","True","payable","es_balance_normal_32560","True","False"
"pgc_4752","Hacienda Pública, acreedora por impuesto sobre sociedades",4752,"pgc_475","True","view",,"True","False"
"pgc_4752_child","Hacienda Pública, acreedora por impuesto sobre sociedades",4752,"pgc_4752","True","payable","es_balance_normal_32550","True","False"
"pgc_4758","Hacienda Pública, acreedora por subvenciones a reintegrar",4758,"pgc_475","True","view",,"True","False"
"pgc_4758_child","Hacienda Pública, acreedora por subvenciones a reintegrar",4758,"pgc_4758","True","payable","es_balance_normal_32560","True","False"
"pgc_476","Organismos de la Seguridad Social, acreedores",476,"pgc_47","False","view",,"True","False"
"pgc_476_child","Organismos de la Seguridad Social, acreedores",476,"pgc_476","False","other","es_balance_normal_32560","True","False"
"pgc_477","Hacienda Pública, IVA repercutido",477,"pgc_47","False","view",,"True","False"
"pgc_4770","Hacienda Pública, IVA repercutido",4770,"pgc_477","False","view",,"True","False"
"pgc_4771","Hacienda Pública, IVA repercutido, Recargo de Equivalencia",4771,"pgc_477","False","view",,"True","False"
"pgc_479","Pasivos por diferencias temporarias imponibles",479,"pgc_47","False","view",,"True","False"
"pgc_479_child","Pasivos por diferencias temporarias imponibles",479,"pgc_479","False","other","es_balance_normal_31400","True","False"
"pgc_48","Ajustes por periodificación",48,"pgc_4","False","view",,"True","False"
"pgc_480","Gastos anticipados",480,"pgc_48","False","view",,"True","False"
"pgc_480_child","Gastos anticipados",480,"pgc_480","False","other","es_balance_normal_12600","True","False"
"pgc_485","Ingresos anticipados",485,"pgc_48","False","view",,"True","False"
"pgc_485_child","Ingresos anticipados",485,"pgc_485","False","other","es_balance_normal_32600","True","False"
"pgc_49","Deterioro de valor de créditos comerciales y provisiones a corto plazo",49,"pgc_4","False","view",,"True","False"
"pgc_490","Deterioro de valor de créditos por operaciones comerciales",490,"pgc_49","False","view",,"True","False"
"pgc_490_child","Deterioro de valor de créditos por operaciones comerciales",490,"pgc_490","False","other","es_balance_normal_12310","True","False"
"pgc_493","Deterioro de valor de créditos por operaciones comerciales con partes vinculadas",493,"pgc_49","False","view",,"True","False"
"pgc_4933","Deterioro de valor de créditos por operaciones comerciales con empresas del grupo",4933,"pgc_493","True","view",,"True","False"
"pgc_4933_child","Deterioro de valor de créditos por operaciones comerciales con empresas del grupo",4933,"pgc_4933","True","other","es_balance_normal_12320","True","False"
"pgc_4934","Deterioro de valor de créditos por operaciones comerciales con empresas asociadas",4934,"pgc_493","True","view",,"True","False"
"pgc_4934_child","Deterioro de valor de créditos por operaciones comerciales con empresas asociadas",4934,"pgc_4934","True","other","es_balance_normal_12320","True","False"
"pgc_4935","Deterioro de valor de créditos por operaciones comerciales con otras partes vinculadas",4935,"pgc_493","True","view",,"True","False"
"pgc_4935_child","Deterioro de valor de créditos por operaciones comerciales con otras partes vinculadas",4935,"pgc_4935","True","other","es_balance_normal_12310","True","False"
"pgc_499","Provisiones por operaciones comerciales",499,"pgc_49","False","view",,"True","False"
"pgc_4994","Provisión por contratos onerosos",4994,"pgc_499","True","view",,"True","False"
"pgc_4994_child","Provisión por contratos onerosos",4994,"pgc_4994","True","other","es_balance_normal_32200","True","False"
"pgc_4999","Provisión para otras operaciones comerciales",4999,"pgc_499","True","view",,"True","False"
"pgc_4999_child","Provisión para otras operaciones comerciales",4999,"pgc_4999","True","other","es_balance_normal_32200","True","False"
"pgc_5","Cuentas financieras",5,"pgc_0","False","view",,"True","False"
"pgc_50","Empréstitos, deudas con características especiales y otras emisiones análogas a corto plazo",50,"pgc_5","False","view",,"True","False"
"pgc_500","Obligaciones y bonos a corto plazo",500,"pgc_50","False","view",,"True","False"
"pgc_500_child","Obligaciones y bonos a corto plazo",500,"pgc_500","False","other","es_balance_normal_32310","True","False"
"pgc_501","Obligaciones y bonos convertibles a corto plazo",501,"pgc_50","False","view",,"True","False"
"pgc_501_child","Obligaciones y bonos convertibles a corto plazo",501,"pgc_501","False","other","es_balance_normal_32310","True","False"
"pgc_502","Acciones o participaciones a corto plazo consideradas como pasivos financieros",502,"pgc_50","False","view",,"True","False"
"pgc_502_child","Acciones o participaciones a corto plazo consideradas como pasivos financieros",502,"pgc_502","False","other","es_balance_normal_32700","True","False"
"pgc_505","Deudas representadas en otros valores negociables a corto plazo",505,"pgc_50","False","view",,"True","False"
"pgc_505_child","Deudas representadas en otros valores negociables a corto plazo",505,"pgc_505","False","other","es_balance_normal_32310","True","False"
"pgc_506","Intereses a corto plazo de empréstitos y otras emisiones análogas",506,"pgc_50","False","view",,"True","False"
"pgc_506_child","Intereses a corto plazo de empréstitos y otras emisiones análogas",506,"pgc_506","False","other","es_balance_normal_32310","True","False"
"pgc_507","Dividendos de acciones o participaciones consideradas como pasivos financieros",507,"pgc_50","False","view",,"True","False"
"pgc_507_child","Dividendos de acciones o participaciones consideradas como pasivos financieros",507,"pgc_507","False","other","es_balance_normal_32700","True","False"
"pgc_509","Valores negociables amortizados",509,"pgc_50","False","view",,"True","False"
"pgc_5090","Obligaciones y bonos amortizados",5090,"pgc_509","True","view",,"True","False"
"pgc_5090_child","Obligaciones y bonos amortizados",5090,"pgc_5090","True","other","es_balance_normal_32350","True","False"
"pgc_5091","Obligaciones y bonos convertibles amortizados",5091,"pgc_509","True","view",,"True","False"
"pgc_5091_child","Obligaciones y bonos convertibles amortizados",5091,"pgc_5091","True","other","es_balance_normal_32350","True","False"
"pgc_5095","Otros valores negociables amortizados",5095,"pgc_509","True","view",,"True","False"
"pgc_5095_child","Otros valores negociables amortizados",5095,"pgc_5095","True","other","es_balance_normal_32350","True","False"
"pgc_51","Deudas a corto plazo con partes vinculadas",51,"pgc_5","False","view",,"True","False"
"pgc_510","Deudas a corto plazo con entidades de crédito vinculadas",510,"pgc_51","False","view",,"True","False"
"pgc_5103","Deudas a corto plazo con entidades de crédito, empresas del grupo",5103,"pgc_510","False","view",,"True","False"
"pgc_5103_child","Deudas a corto plazo con entidades de crédito, empresas del grupo",5103,"pgc_5103","False","other","es_balance_normal_32400","True","False"
"pgc_5104","Deudas a corto plazo con entidades de crédito, empresas asociadas",5104,"pgc_510","False","view",,"True","False"
"pgc_5104_child","Deudas a corto plazo con entidades de crédito, empresas asociadas",5104,"pgc_5104","False","other","es_balance_normal_32400","True","False"
"pgc_5105","Deudas a corto plazo con otras entidades de crédito vinculadas",5105,"pgc_510","False","view",,"True","False"
"pgc_5105_child","Deudas a corto plazo con otras entidades de crédito vinculadas",5105,"pgc_5105","False","other","es_balance_normal_32320","True","False"
"pgc_511","Proveedores de inmovilizado a corto plazo, partes vinculadas",511,"pgc_51","False","view",,"True","False"
"pgc_5113","Proveedores de inmovilizado a corto plazo, empresas del grupo",5113,"pgc_511","False","view",,"True","False"
"pgc_5113_child","Proveedores de inmovilizado a corto plazo, empresas del grupo",5113,"pgc_5113","False","other","es_balance_normal_32400","True","False"
"pgc_5114","Proveedores de inmovilizado a corto plazo, empresas asociadas",5114,"pgc_511","False","view",,"True","False"
"pgc_5114_child","Proveedores de inmovilizado a corto plazo, empresas asociadas",5114,"pgc_5114","False","other","es_balance_normal_32400","True","False"
"pgc_5115","Proveedores de inmovilizado a corto plazo, otras partes vinculadas",5115,"pgc_511","False","view",,"True","False"
"pgc_5115_child","Proveedores de inmovilizado a corto plazo, otras partes vinculadas",5115,"pgc_5115","False","other","es_balance_normal_32350","True","False"
"pgc_512","Acreedores por arrendamiento financiero a corto plazo, partes vinculadas",512,"pgc_51","False","view",,"True","False"
"pgc_5123","Acreedores por arrendamiento financiero a corto plazo, empresas del grupo",5123,"pgc_512","False","view",,"True","False"
"pgc_5123_child","Acreedores por arrendamiento financiero a corto plazo, empresas del grupo",5123,"pgc_5123","False","other","es_balance_normal_32400","True","False"
"pgc_5124","Acreedores por arrendamiento financiero a corto plazo, empresas asociadas",5124,"pgc_512","False","view",,"True","False"
"pgc_5124_child","Acreedores por arrendamiento financiero a corto plazo, empresas asociadas",5124,"pgc_5124","False","other","es_balance_normal_32400","True","False"
"pgc_5125","Acreedores por arrendamiento financiero a corto plazo, otras partes vinculadas",5125,"pgc_512","False","view",,"True","False"
"pgc_5125_child","Acreedores por arrendamiento financiero a corto plazo, otras partes vinculadas",5125,"pgc_5125","False","other","es_balance_normal_32330","True","False"
"pgc_513","Otras deudas a corto plazo con partes vinculadas",513,"pgc_51","False","view",,"True","False"
"pgc_5133","Otras deudas a corto plazo con empresas del grupo",5133,"pgc_513","False","view",,"True","False"
"pgc_5133_child","Otras deudas a corto plazo con empresas del grupo",5133,"pgc_5133","False","other","es_balance_normal_32400","True","False"
"pgc_5134","Otras deudas a corto plazo con empresas asociadas",5134,"pgc_513","False","view",,"True","False"
"pgc_5134_child","Otras deudas a corto plazo con empresas asociadas",5134,"pgc_5134","False","other","es_balance_normal_32400","True","False"
"pgc_5135","Otras deudas a corto plazo con otras partes vinculadas",5135,"pgc_513","False","view",,"True","False"
"pgc_5135_child","Otras deudas a corto plazo con otras partes vinculadas",5135,"pgc_5135","False","other","es_balance_normal_32350","True","False"
"pgc_514","Intereses a corto plazo de deudas con partes vinculadas",514,"pgc_51","False","view",,"True","False"
"pgc_5143","Intereses a corto plazo de deudas con empresas del grupo",5143,"pgc_514","False","view",,"True","False"
"pgc_5143_child","Intereses a corto plazo de deudas con empresas del grupo",5143,"pgc_5143","False","other","es_balance_normal_32400","True","False"
"pgc_5144","Intereses a corto plazo de deudas con empresas asociadas",5144,"pgc_514","False","view",,"True","False"
"pgc_5144_child","Intereses a corto plazo de deudas con empresas asociadas",5144,"pgc_5144","False","other","es_balance_normal_32400","True","False"
"pgc_5145","Intereses a corto plazo de deudas con otras partes vinculadas",5145,"pgc_514","False","view",,"True","False"
"pgc_5145_child","Intereses a corto plazo de deudas con otras partes vinculadas",5145,"pgc_5145","False","other","es_balance_normal_32350","True","False"
"pgc_52","Deudas a corto plazo por préstamos recibidos y otros conceptos",52,"pgc_5","False","view",,"True","False"
"pgc_520","Deudas a corto plazo con entidades de crédito",520,"pgc_52","False","view",,"True","False"
"pgc_5200","Préstamos a corto plazo de entidades de crédito",5200,"pgc_520","True","view",,"True","False"
"pgc_5200_child","Préstamos a corto plazo de entidades de crédito",5200,"pgc_5200","True","other","es_balance_normal_32320","True","False"
"pgc_5201","Deudas a corto plazo por crédito dispuesto",5201,"pgc_520","True","view",,"True","False"
"pgc_5201_child","Deudas a corto plazo por crédito dispuesto",5201,"pgc_5201","True","other","es_balance_normal_32320","True","False"
"pgc_5208","Deudas por efectos descontados",5208,"pgc_520","True","view",,"True","False"
"pgc_5208_child","Deudas por efectos descontados",5208,"pgc_5208","True","other","es_balance_normal_32320","True","False"
"pgc_5209","Deudas por operaciones de “factoring”",5209,"pgc_520","True","view",,"True","False"
"pgc_5209_child","Deudas por operaciones de “factoring”",5209,"pgc_5209","True","other","es_balance_normal_32320","True","False"
"pgc_521","Deudas a corto plazo",521,"pgc_52","False","view",,"True","False"
"pgc_521_child","Deudas a corto plazo",521,"pgc_521","False","other","es_balance_normal_32350","True","False"
"pgc_522","Deudas a corto plazo transformables en subvenciones, donaciones y legados",522,"pgc_52","False","view",,"True","False"
"pgc_522_child","Deudas a corto plazo transformables en subvenciones, donaciones y legados",522,"pgc_522","False","other","es_balance_normal_32350","True","False"
"pgc_523","Proveedores de inmovilizado a corto plazo",523,"pgc_52","False","view",,"True","False"
"pgc_523_child","Proveedores de inmovilizado a corto plazo",523,"pgc_523","False","other","es_balance_normal_32350","True","False"
"pgc_524","Acreedores por arrendamiento financiero a corto plazo",524,"pgc_52","False","view",,"True","False"
